reaction_time,task_type,trial,session,subject
372.0,1-back,4,Calming,11
193.0,1-back,4,Calming,11
240.0,1-back,4,Calming,11
582.0,1-back,4,Calming,11
111.0,1-back,4,Calming,11
393.0,1-back,4,Calming,11
78.0,1-back,4,Calming,11
144.0,1-back,4,Calming,11
288.0,1-back,4,Calming,11
223.0,1-back,4,Calming,11
286.0,1-back,4,Calming,11
377.0,1-back,4,Calming,11
36.0,1-back,4,Calming,11
449.0,1-back,4,Calming,11
526.0,1-back,4,Calming,11
164.0,1-back,4,Calming,11
0.0,3-back,5,Calming,11
0.0,3-back,5,Calming,11
0.0,3-back,5,Calming,11
464.0,3-back,5,Calming,11
863.0,3-back,5,Calming,11
200.0,3-back,5,Calming,11
426.0,3-back,5,Calming,11
169.0,3-back,5,Calming,11
1379.0,3-back,5,Calming,11
890.0,3-back,5,Calming,11
631.0,3-back,5,Calming,11
0.0,3-back,5,Calming,11
323.0,3-back,5,Calming,11
358.0,3-back,5,Calming,11
381.0,3-back,5,Calming,11
0.0,3-back,5,Calming,11
763.0,3-back,5,Calming,11
531.0,3-back,5,Calming,11
706.0,3-back,5,Calming,11
411.0,3-back,5,Calming,11
500.0,3-back,5,Calming,11
955.0,3-back,5,Calming,11
0.0,1-back,6,Calming,11
492.0,1-back,6,Calming,11
41.0,1-back,6,Calming,11
30.0,1-back,6,Calming,11
231.0,1-back,6,Calming,11
495.0,1-back,6,Calming,11
585.0,1-back,6,Calming,11
47.0,1-back,6,Calming,11
308.0,1-back,6,Calming,11
377.0,1-back,6,Calming,11
439.0,1-back,6,Calming,11
190.0,1-back,6,Calming,11
71.0,1-back,6,Calming,11
36.0,1-back,6,Calming,11
0.0,1-back,6,Calming,11
15.0,1-back,6,Calming,11
403.0,1-back,6,Calming,11
256.0,1-back,6,Calming,11
1350.0,1-back,6,Calming,11
360.0,1-back,6,Calming,11
291.0,1-back,6,Calming,11
113.0,1-back,6,Calming,11
0.0,1-back,7,Calming,11
406.0,1-back,7,Calming,11
376.0,1-back,7,Calming,11
308.0,1-back,7,Calming,11
155.0,1-back,7,Calming,11
738.0,1-back,7,Calming,11
50.0,1-back,7,Calming,11
0.0,1-back,7,Calming,11
0.0,1-back,7,Calming,11
41.0,1-back,7,Calming,11
160.0,1-back,7,Calming,11
35.0,1-back,7,Calming,11
0.0,1-back,7,Calming,11
420.0,1-back,7,Calming,11
86.0,1-back,7,Calming,11
127.0,1-back,7,Calming,11
0.0,1-back,7,Calming,11
616.0,1-back,7,Calming,11
111.0,1-back,7,Calming,11
498.0,1-back,7,Calming,11
251.0,1-back,7,Calming,11
8.0,1-back,7,Calming,11
0.0,3-back,8,Calming,11
0.0,3-back,8,Calming,11
0.0,3-back,8,Calming,11
843.0,3-back,8,Calming,11
823.0,3-back,8,Calming,11
446.0,3-back,8,Calming,11
1105.0,3-back,8,Calming,11
0.0,3-back,8,Calming,11
786.0,3-back,8,Calming,11
882.0,3-back,8,Calming,11
266.0,3-back,8,Calming,11
1089.0,3-back,8,Calming,11
1230.0,3-back,8,Calming,11
0.0,3-back,8,Calming,11
226.0,3-back,8,Calming,11
685.0,3-back,8,Calming,11
259.0,3-back,8,Calming,11
325.0,3-back,8,Calming,11
1075.0,3-back,8,Calming,11
0.0,3-back,8,Calming,11
0.0,3-back,8,Calming,11
243.0,3-back,8,Calming,11
0.0,3-back,10,Calming,11
0.0,3-back,10,Calming,11
0.0,3-back,10,Calming,11
1344.0,3-back,10,Calming,11
328.0,3-back,10,Calming,11
444.0,3-back,10,Calming,11
818.0,3-back,10,Calming,11
673.0,3-back,10,Calming,11
403.0,3-back,10,Calming,11
279.0,3-back,10,Calming,11
958.0,3-back,10,Calming,11
303.0,3-back,10,Calming,11
114.0,3-back,10,Calming,11
165.0,3-back,10,Calming,11
414.0,3-back,10,Calming,11
0.0,3-back,10,Calming,11
548.0,3-back,10,Calming,11
731.0,3-back,10,Calming,11
585.0,3-back,10,Calming,11
30.0,3-back,10,Calming,11
1173.0,3-back,10,Calming,11
547.0,3-back,10,Calming,11
0.0,1-back,11,Calming,11
299.0,1-back,11,Calming,11
334.0,1-back,11,Calming,11
705.0,1-back,11,Calming,11
67.0,1-back,11,Calming,11
925.0,1-back,11,Calming,11
767.0,1-back,11,Calming,11
0.0,1-back,11,Calming,11
0.0,1-back,11,Calming,11
135.0,1-back,11,Calming,11
0.0,1-back,11,Calming,11
30.0,1-back,11,Calming,11
720.0,1-back,11,Calming,11
250.0,1-back,11,Calming,11
71.0,1-back,11,Calming,11
607.0,1-back,11,Calming,11
0.0,1-back,11,Calming,11
479.0,1-back,11,Calming,11
455.0,1-back,11,Calming,11
465.0,1-back,11,Calming,11
210.0,1-back,11,Calming,11
487.0,1-back,11,Calming,11
0.0,1-back,12,Calming,11
781.0,1-back,12,Calming,11
89.0,1-back,12,Calming,11
54.0,1-back,12,Calming,11
1043.0,1-back,12,Calming,11
277.0,1-back,12,Calming,11
114.0,1-back,12,Calming,11
491.0,1-back,12,Calming,11
279.0,1-back,12,Calming,11
436.0,1-back,12,Calming,11
455.0,1-back,12,Calming,11
895.0,1-back,12,Calming,11
141.0,1-back,12,Calming,11
218.0,1-back,12,Calming,11
417.0,1-back,12,Calming,11
574.0,1-back,12,Calming,11
158.0,1-back,12,Calming,11
247.0,1-back,12,Calming,11
0.0,1-back,12,Calming,11
55.0,1-back,12,Calming,11
85.0,1-back,12,Calming,11
329.0,1-back,12,Calming,11
0.0,3-back,13,Calming,11
0.0,3-back,13,Calming,11
0.0,3-back,13,Calming,11
685.0,3-back,13,Calming,11
347.0,3-back,13,Calming,11
107.0,3-back,13,Calming,11
434.0,3-back,13,Calming,11
204.0,3-back,13,Calming,11
401.0,3-back,13,Calming,11
296.0,3-back,13,Calming,11
277.0,3-back,13,Calming,11
879.0,3-back,13,Calming,11
1181.0,3-back,13,Calming,11
659.0,3-back,13,Calming,11
83.0,3-back,13,Calming,11
596.0,3-back,13,Calming,11
1060.0,3-back,13,Calming,11
0.0,3-back,13,Calming,11
645.0,3-back,13,Calming,11
1457.0,3-back,13,Calming,11
476.0,3-back,13,Calming,11
564.0,3-back,13,Calming,11
0.0,3-back,14,Calming,11
0.0,3-back,14,Calming,11
0.0,3-back,14,Calming,11
800.0,3-back,14,Calming,11
210.0,3-back,14,Calming,11
488.0,3-back,14,Calming,11
420.0,3-back,14,Calming,11
1019.0,3-back,14,Calming,11
284.0,3-back,14,Calming,11
675.0,3-back,14,Calming,11
1083.0,3-back,14,Calming,11
895.0,3-back,14,Calming,11
1149.0,3-back,14,Calming,11
658.0,3-back,14,Calming,11
470.0,3-back,14,Calming,11
226.0,3-back,14,Calming,11
538.0,3-back,14,Calming,11
38.0,3-back,14,Calming,11
475.0,3-back,14,Calming,11
798.0,3-back,14,Calming,11
377.0,3-back,14,Calming,11
242.0,3-back,14,Calming,11
0.0,1-back,15,Calming,11
195.0,1-back,15,Calming,11
167.0,1-back,15,Calming,11
285.0,1-back,15,Calming,11
876.0,1-back,15,Calming,11
169.0,1-back,15,Calming,11
208.0,1-back,15,Calming,11
125.0,1-back,15,Calming,11
67.0,1-back,15,Calming,11
34.0,1-back,15,Calming,11
273.0,1-back,15,Calming,11
615.0,1-back,15,Calming,11
71.0,1-back,15,Calming,11
161.0,1-back,15,Calming,11
295.0,1-back,15,Calming,11
70.0,1-back,15,Calming,11
364.0,1-back,15,Calming,11
257.0,1-back,15,Calming,11
175.0,1-back,15,Calming,11
0.0,1-back,15,Calming,11
5.0,1-back,15,Calming,11
412.0,1-back,15,Calming,11
0.0,3-back,16,Calming,11
0.0,3-back,16,Calming,11
0.0,3-back,16,Calming,11
305.0,3-back,16,Calming,11
0.0,3-back,16,Calming,11
48.0,3-back,16,Calming,11
0.0,3-back,16,Calming,11
148.0,3-back,16,Calming,11
911.0,3-back,16,Calming,11
404.0,3-back,16,Calming,11
816.0,3-back,16,Calming,11
889.0,3-back,16,Calming,11
718.0,3-back,16,Calming,11
775.0,3-back,16,Calming,11
1147.0,3-back,16,Calming,11
365.0,3-back,16,Calming,11
1476.0,3-back,16,Calming,11
804.0,3-back,16,Calming,11
1129.0,3-back,16,Calming,11
542.0,3-back,16,Calming,11
407.0,3-back,16,Calming,11
548.0,3-back,16,Calming,11
0.0,1-back,17,Calming,11
1329.0,1-back,17,Calming,11
387.0,1-back,17,Calming,11
218.0,1-back,17,Calming,11
56.0,1-back,17,Calming,11
480.0,1-back,17,Calming,11
385.0,1-back,17,Calming,11
231.0,1-back,17,Calming,11
151.0,1-back,17,Calming,11
0.0,1-back,17,Calming,11
270.0,1-back,17,Calming,11
161.0,1-back,17,Calming,11
377.0,1-back,17,Calming,11
286.0,1-back,17,Calming,11
613.0,1-back,17,Calming,11
282.0,1-back,17,Calming,11
444.0,1-back,17,Calming,11
224.0,1-back,17,Calming,11
74.0,1-back,17,Calming,11
219.0,1-back,17,Calming,11
159.0,1-back,17,Calming,11
135.0,1-back,17,Calming,11
